"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 24 10:41:56 GMT 2024","Wed Jan 24 10:41:57 GMT 2024","951","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Wed Jan 24 10:42:35 GMT 2024","Wed Jan 24 10:42:40 GMT 2024","4848","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"failed","Wed Jan 24 10:42:47 GMT 2024","Wed Jan 24 10:43:04 GMT 2024","16604","","Eventos","","","","Editar Card Eventos",""
"passed","Wed Jan 24 10:41:46 GMT 2024","Wed Jan 24 10:41:47 GMT 2024","868","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Wed Jan 24 10:41:43 GMT 2024","Wed Jan 24 10:41:46 GMT 2024","3672","","Login","","","","Login com conta cadastrada",""
"failed","Wed Jan 24 10:42:05 GMT 2024","Wed Jan 24 10:42:15 GMT 2024","10121","","Eventos","","","","Cadastrar Eventos",""
"failed","Wed Jan 24 10:41:57 GMT 2024","Wed Jan 24 10:42:02 GMT 2024","4969","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Wed Jan 24 10:42:40 GMT 2024","Wed Jan 24 10:42:47 GMT 2024","7729","","Eventos","","","","Validar Card Eventos",""
"failed","Wed Jan 24 10:41:47 GMT 2024","Wed Jan 24 10:41:52 GMT 2024","5028","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Wed Jan 24 10:42:29 GMT 2024","Wed Jan 24 10:42:35 GMT 2024","5362","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Wed Jan 24 10:43:05 GMT 2024","Wed Jan 24 10:43:06 GMT 2024","658","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"failed","Wed Jan 24 10:42:15 GMT 2024","Wed Jan 24 10:42:24 GMT 2024","8950","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Wed Jan 24 10:41:54 GMT 2024","Wed Jan 24 10:41:56 GMT 2024","1839","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Wed Jan 24 10:42:24 GMT 2024","Wed Jan 24 10:42:29 GMT 2024","4918","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Wed Jan 24 10:42:02 GMT 2024","Wed Jan 24 10:42:04 GMT 2024","2109","","Criacao de Conta","","","","Criacao de conta ja existente",""
