"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jan 30 10:21:19 GMT 2024","Tue Jan 30 10:21:24 GMT 2024","5005","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Tue Jan 30 10:21:26 GMT 2024","Tue Jan 30 10:21:29 GMT 2024","2935","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Tue Jan 30 10:22:16 GMT 2024","Tue Jan 30 10:22:27 GMT 2024","11470","","Eventos","","","","Editar Card Eventos",""
"passed","Tue Jan 30 10:22:04 GMT 2024","Tue Jan 30 10:22:09 GMT 2024","4698","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Tue Jan 30 10:22:00 GMT 2024","Tue Jan 30 10:22:04 GMT 2024","4246","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Tue Jan 30 10:21:16 GMT 2024","Tue Jan 30 10:21:19 GMT 2024","2896","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Tue Jan 30 10:22:09 GMT 2024","Tue Jan 30 10:22:16 GMT 2024","6786","","Eventos","","","","Validar Card Eventos",""
"passed","Tue Jan 30 10:21:09 GMT 2024","Tue Jan 30 10:21:16 GMT 2024","6937","","Login","","","","Login com conta cadastrada",""
"failed","Tue Jan 30 10:21:38 GMT 2024","Tue Jan 30 10:21:47 GMT 2024","9497","","Eventos","","","","Cadastrar Eventos",""
"passed","Tue Jan 30 10:21:34 GMT 2024","Tue Jan 30 10:21:36 GMT 2024","2043","","Criacao de Conta","","","","Criacao de conta ja existente",""
"failed","Tue Jan 30 10:21:47 GMT 2024","Tue Jan 30 10:21:56 GMT 2024","8345","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Tue Jan 30 10:21:56 GMT 2024","Tue Jan 30 10:22:00 GMT 2024","4147","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"failed","Tue Jan 30 10:21:30 GMT 2024","Tue Jan 30 10:21:34 GMT 2024","4746","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Tue Jan 30 10:22:29 GMT 2024","Tue Jan 30 10:22:29 GMT 2024","424","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Tue Jan 30 10:21:29 GMT 2024","Tue Jan 30 10:21:30 GMT 2024","783","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
