"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 29 10:41:58 GMT 2024","Mon Jan 29 10:41:59 GMT 2024","908","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Mon Jan 29 10:42:52 GMT 2024","Mon Jan 29 10:43:00 GMT 2024","7627","","Eventos","","","","Validar Card Eventos",""
"failed","Mon Jan 29 10:41:48 GMT 2024","Mon Jan 29 10:41:58 GMT 2024","9609","","Login","","","","Login com conta cadastrada",""
"passed","Mon Jan 29 10:42:07 GMT 2024","Mon Jan 29 10:42:08 GMT 2024","980","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"failed","Mon Jan 29 10:42:27 GMT 2024","Mon Jan 29 10:42:36 GMT 2024","8938","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"failed","Mon Jan 29 10:42:08 GMT 2024","Mon Jan 29 10:42:13 GMT 2024","5137","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Mon Jan 29 10:42:05 GMT 2024","Mon Jan 29 10:42:07 GMT 2024","2045","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Mon Jan 29 10:42:43 GMT 2024","Mon Jan 29 10:42:47 GMT 2024","4936","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Mon Jan 29 10:42:47 GMT 2024","Mon Jan 29 10:42:52 GMT 2024","4848","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Mon Jan 29 10:42:13 GMT 2024","Mon Jan 29 10:42:16 GMT 2024","2280","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Mon Jan 29 10:43:15 GMT 2024","Mon Jan 29 10:43:15 GMT 2024","527","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"failed","Mon Jan 29 10:41:59 GMT 2024","Mon Jan 29 10:42:04 GMT 2024","4970","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Mon Jan 29 10:42:36 GMT 2024","Mon Jan 29 10:42:42 GMT 2024","6035","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Mon Jan 29 10:43:00 GMT 2024","Mon Jan 29 10:43:13 GMT 2024","13006","","Eventos","","","","Editar Card Eventos",""
"failed","Mon Jan 29 10:42:17 GMT 2024","Mon Jan 29 10:42:27 GMT 2024","10295","","Eventos","","","","Cadastrar Eventos",""
