"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 05 10:57:41 GMT 2024","Mon Feb 05 10:57:45 GMT 2024","4495","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Mon Feb 05 10:57:06 GMT 2024","Mon Feb 05 10:57:07 GMT 2024","999","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Mon Feb 05 10:57:12 GMT 2024","Mon Feb 05 10:57:14 GMT 2024","2021","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Mon Feb 05 10:56:53 GMT 2024","Mon Feb 05 10:56:56 GMT 2024","3597","","Login","","","","Login com conta cadastrada",""
"passed","Mon Feb 05 10:58:12 GMT 2024","Mon Feb 05 10:58:12 GMT 2024","457","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Mon Feb 05 10:57:04 GMT 2024","Mon Feb 05 10:57:06 GMT 2024","1796","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Mon Feb 05 10:57:50 GMT 2024","Mon Feb 05 10:57:58 GMT 2024","7358","","Eventos","","","","Validar Card Eventos",""
"failed","Mon Feb 05 10:57:07 GMT 2024","Mon Feb 05 10:57:12 GMT 2024","4946","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"failed","Mon Feb 05 10:57:25 GMT 2024","Mon Feb 05 10:57:35 GMT 2024","9584","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"failed","Mon Feb 05 10:56:57 GMT 2024","Mon Feb 05 10:57:02 GMT 2024","5047","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Mon Feb 05 10:56:56 GMT 2024","Mon Feb 05 10:56:57 GMT 2024","898","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Mon Feb 05 10:57:58 GMT 2024","Mon Feb 05 10:58:10 GMT 2024","12094","","Eventos","","","","Editar Card Eventos",""
"failed","Mon Feb 05 10:57:15 GMT 2024","Mon Feb 05 10:57:25 GMT 2024","10037","","Eventos","","","","Cadastrar Eventos",""
"passed","Mon Feb 05 10:57:35 GMT 2024","Mon Feb 05 10:57:41 GMT 2024","5794","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Mon Feb 05 10:57:45 GMT 2024","Mon Feb 05 10:57:50 GMT 2024","5191","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
