"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jan 24 10:36:19 GMT 2024","Wed Jan 24 10:36:24 GMT 2024","4818","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"failed","Wed Jan 24 10:36:37 GMT 2024","Wed Jan 24 10:36:45 GMT 2024","8451","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Wed Jan 24 10:36:17 GMT 2024","Wed Jan 24 10:36:19 GMT 2024","1742","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Wed Jan 24 10:36:53 GMT 2024","Wed Jan 24 10:36:57 GMT 2024","3985","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Wed Jan 24 10:36:19 GMT 2024","Wed Jan 24 10:36:19 GMT 2024","840","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Wed Jan 24 10:36:10 GMT 2024","Wed Jan 24 10:36:10 GMT 2024","693","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Wed Jan 24 10:37:17 GMT 2024","Wed Jan 24 10:37:18 GMT 2024","393","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Wed Jan 24 10:36:45 GMT 2024","Wed Jan 24 10:36:49 GMT 2024","3946","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Wed Jan 24 10:37:04 GMT 2024","Wed Jan 24 10:37:16 GMT 2024","11415","","Eventos","","","","Editar Card Eventos",""
"passed","Wed Jan 24 10:36:57 GMT 2024","Wed Jan 24 10:37:04 GMT 2024","6992","","Eventos","","","","Validar Card Eventos",""
"failed","Wed Jan 24 10:36:11 GMT 2024","Wed Jan 24 10:36:15 GMT 2024","4889","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Wed Jan 24 10:36:00 GMT 2024","Wed Jan 24 10:36:10 GMT 2024","9453","","Login","","","","Login com conta cadastrada",""
"failed","Wed Jan 24 10:36:27 GMT 2024","Wed Jan 24 10:36:37 GMT 2024","9403","","Eventos","","","","Cadastrar Eventos",""
"passed","Wed Jan 24 10:36:49 GMT 2024","Wed Jan 24 10:36:53 GMT 2024","4017","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Wed Jan 24 10:36:24 GMT 2024","Wed Jan 24 10:36:26 GMT 2024","1787","","Criacao de Conta","","","","Criacao de conta ja existente",""
