"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 15 10:07:36 GMT 2024","Mon Jan 15 10:07:38 GMT 2024","1753","","Criacao de Conta","","","","Criacao de conta ja existente",""
"failed","Mon Jan 15 10:07:49 GMT 2024","Mon Jan 15 10:07:56 GMT 2024","7214","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Mon Jan 15 10:08:00 GMT 2024","Mon Jan 15 10:08:04 GMT 2024","4303","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Mon Jan 15 10:08:08 GMT 2024","Mon Jan 15 10:08:15 GMT 2024","6765","","Eventos","","","","Validar Card Eventos",""
"passed","Mon Jan 15 10:08:15 GMT 2024","Mon Jan 15 10:08:27 GMT 2024","11418","","Eventos","","","","Editar Card Eventos",""
"failed","Mon Jan 15 10:07:23 GMT 2024","Mon Jan 15 10:07:28 GMT 2024","4827","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Mon Jan 15 10:07:31 GMT 2024","Mon Jan 15 10:07:31 GMT 2024","830","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Mon Jan 15 10:07:22 GMT 2024","Mon Jan 15 10:07:23 GMT 2024","648","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Mon Jan 15 10:08:04 GMT 2024","Mon Jan 15 10:08:08 GMT 2024","4004","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Mon Jan 15 10:08:28 GMT 2024","Mon Jan 15 10:08:29 GMT 2024","366","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"failed","Mon Jan 15 10:07:31 GMT 2024","Mon Jan 15 10:07:36 GMT 2024","4780","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"failed","Mon Jan 15 10:07:39 GMT 2024","Mon Jan 15 10:07:49 GMT 2024","9584","","Eventos","","","","Cadastrar Eventos",""
"passed","Mon Jan 15 10:07:29 GMT 2024","Mon Jan 15 10:07:31 GMT 2024","1506","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Mon Jan 15 10:07:19 GMT 2024","Mon Jan 15 10:07:22 GMT 2024","3303","","Login","","","","Login com conta cadastrada",""
"passed","Mon Jan 15 10:07:56 GMT 2024","Mon Jan 15 10:08:00 GMT 2024","3905","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
