"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 19 10:42:31 GMT 2024","Fri Jan 19 10:42:31 GMT 2024","506","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Fri Jan 19 10:41:32 GMT 2024","Fri Jan 19 10:41:34 GMT 2024","2026","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Fri Jan 19 10:41:24 GMT 2024","Fri Jan 19 10:41:26 GMT 2024","1897","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Fri Jan 19 10:41:26 GMT 2024","Fri Jan 19 10:41:27 GMT 2024","949","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Fri Jan 19 10:42:17 GMT 2024","Fri Jan 19 10:42:29 GMT 2024","12474","","Eventos","","","","Editar Card Eventos",""
"passed","Fri Jan 19 10:42:09 GMT 2024","Fri Jan 19 10:42:16 GMT 2024","7474","","Eventos","","","","Validar Card Eventos",""
"passed","Fri Jan 19 10:41:17 GMT 2024","Fri Jan 19 10:41:18 GMT 2024","850","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"failed","Fri Jan 19 10:41:27 GMT 2024","Fri Jan 19 10:41:32 GMT 2024","4962","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Fri Jan 19 10:41:55 GMT 2024","Fri Jan 19 10:41:59 GMT 2024","4700","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Fri Jan 19 10:41:13 GMT 2024","Fri Jan 19 10:41:17 GMT 2024","3817","","Login","","","","Login com conta cadastrada",""
"failed","Fri Jan 19 10:41:46 GMT 2024","Fri Jan 19 10:41:55 GMT 2024","8900","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"failed","Fri Jan 19 10:41:36 GMT 2024","Fri Jan 19 10:41:46 GMT 2024","9950","","Eventos","","","","Cadastrar Eventos",""
"failed","Fri Jan 19 10:41:18 GMT 2024","Fri Jan 19 10:41:23 GMT 2024","5074","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Fri Jan 19 10:41:59 GMT 2024","Fri Jan 19 10:42:04 GMT 2024","4974","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Fri Jan 19 10:42:04 GMT 2024","Fri Jan 19 10:42:09 GMT 2024","4645","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
