"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 23 10:06:22 GMT 2024","Tue Jan 23 10:06:25 GMT 2024","3494","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Tue Jan 23 10:06:25 GMT 2024","Tue Jan 23 10:06:26 GMT 2024","1030","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"failed","Tue Jan 23 10:06:26 GMT 2024","Tue Jan 23 10:06:31 GMT 2024","5054","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"failed","Tue Jan 23 10:06:54 GMT 2024","Tue Jan 23 10:07:03 GMT 2024","9365","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Tue Jan 23 10:07:15 GMT 2024","Tue Jan 23 10:07:22 GMT 2024","7222","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"failed","Tue Jan 23 10:07:03 GMT 2024","Tue Jan 23 10:07:10 GMT 2024","6652","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Tue Jan 23 10:06:10 GMT 2024","Tue Jan 23 10:06:14 GMT 2024","4482","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Tue Jan 23 10:07:10 GMT 2024","Tue Jan 23 10:07:15 GMT 2024","5020","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"failed","Tue Jan 23 10:06:41 GMT 2024","Tue Jan 23 10:06:53 GMT 2024","12664","","Eventos","","","","Cadastrar Eventos",""
"passed","Tue Jan 23 10:06:31 GMT 2024","Tue Jan 23 10:06:39 GMT 2024","8194","","Criacao de Conta","","","","Criacao de conta ja existente",""
"failed","Tue Jan 23 10:06:14 GMT 2024","Tue Jan 23 10:06:20 GMT 2024","5959","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Tue Jan 23 10:07:44 GMT 2024","Tue Jan 23 10:07:44 GMT 2024","482","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Tue Jan 23 10:05:57 GMT 2024","Tue Jan 23 10:06:10 GMT 2024","12969","","Login","","","","Login com conta cadastrada",""
"passed","Tue Jan 23 10:07:22 GMT 2024","Tue Jan 23 10:07:29 GMT 2024","7525","","Eventos","","","","Validar Card Eventos",""
"passed","Tue Jan 23 10:07:29 GMT 2024","Tue Jan 23 10:07:42 GMT 2024","12681","","Eventos","","","","Editar Card Eventos",""
