"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 29 10:47:21 GMT 2024","Mon Jan 29 10:47:24 GMT 2024","3295","","Login","","","","Login com conta cadastrada",""
"passed","Mon Jan 29 10:48:03 GMT 2024","Mon Jan 29 10:48:07 GMT 2024","4200","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Mon Jan 29 10:48:11 GMT 2024","Mon Jan 29 10:48:18 GMT 2024","6966","","Eventos","","","","Validar Card Eventos",""
"passed","Mon Jan 29 10:48:07 GMT 2024","Mon Jan 29 10:48:11 GMT 2024","3939","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Mon Jan 29 10:48:31 GMT 2024","Mon Jan 29 10:48:31 GMT 2024","383","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Mon Jan 29 10:48:18 GMT 2024","Mon Jan 29 10:48:29 GMT 2024","11712","","Eventos","","","","Editar Card Eventos",""
"passed","Mon Jan 29 10:47:33 GMT 2024","Mon Jan 29 10:47:34 GMT 2024","864","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Mon Jan 29 10:47:39 GMT 2024","Mon Jan 29 10:47:41 GMT 2024","1826","","Criacao de Conta","","","","Criacao de conta ja existente",""
"failed","Mon Jan 29 10:47:25 GMT 2024","Mon Jan 29 10:47:30 GMT 2024","4865","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Mon Jan 29 10:47:31 GMT 2024","Mon Jan 29 10:47:33 GMT 2024","1594","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"failed","Mon Jan 29 10:47:42 GMT 2024","Mon Jan 29 10:47:51 GMT 2024","9326","","Eventos","","","","Cadastrar Eventos",""
"failed","Mon Jan 29 10:47:51 GMT 2024","Mon Jan 29 10:47:59 GMT 2024","7199","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Mon Jan 29 10:47:24 GMT 2024","Mon Jan 29 10:47:25 GMT 2024","830","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"failed","Mon Jan 29 10:47:34 GMT 2024","Mon Jan 29 10:47:39 GMT 2024","4794","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Mon Jan 29 10:47:59 GMT 2024","Mon Jan 29 10:48:03 GMT 2024","3970","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
