"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 06 10:38:06 GMT 2024","Tue Feb 06 10:38:09 GMT 2024","2319","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Tue Feb 06 10:38:15 GMT 2024","Tue Feb 06 10:38:18 GMT 2024","2571","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Tue Feb 06 10:38:47 GMT 2024","Tue Feb 06 10:38:51 GMT 2024","4261","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Tue Feb 06 10:39:20 GMT 2024","Tue Feb 06 10:39:20 GMT 2024","471","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Tue Feb 06 10:38:23 GMT 2024","Tue Feb 06 10:38:25 GMT 2024","1719","","Criacao de Conta","","","","Criacao de conta ja existente",""
"failed","Tue Feb 06 10:38:26 GMT 2024","Tue Feb 06 10:38:36 GMT 2024","9625","","Eventos","","","","Cadastrar Eventos",""
"passed","Tue Feb 06 10:38:51 GMT 2024","Tue Feb 06 10:38:55 GMT 2024","3862","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Tue Feb 06 10:38:43 GMT 2024","Tue Feb 06 10:38:47 GMT 2024","3798","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Tue Feb 06 10:38:18 GMT 2024","Tue Feb 06 10:38:18 GMT 2024","829","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Tue Feb 06 10:39:02 GMT 2024","Tue Feb 06 10:39:14 GMT 2024","11385","","Eventos","","","","Editar Card Eventos",""
"passed","Tue Feb 06 10:38:55 GMT 2024","Tue Feb 06 10:39:02 GMT 2024","6789","","Eventos","","","","Validar Card Eventos",""
"failed","Tue Feb 06 10:38:18 GMT 2024","Tue Feb 06 10:38:23 GMT 2024","4735","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"failed","Tue Feb 06 10:38:09 GMT 2024","Tue Feb 06 10:38:13 GMT 2024","4824","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"failed","Tue Feb 06 10:38:06 GMT 2024","Tue Feb 06 10:38:06 GMT 2024","437","","Login","","","","Login com conta cadastrada",""
"failed","Tue Feb 06 10:38:36 GMT 2024","Tue Feb 06 10:38:43 GMT 2024","7227","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
