"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 18 10:42:40 GMT 2024","Thu Jan 18 10:42:48 GMT 2024","8189","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Thu Jan 18 10:42:56 GMT 2024","Thu Jan 18 10:43:08 GMT 2024","12723","","Eventos","","","","Editar Card Eventos",""
"failed","Thu Jan 18 10:42:20 GMT 2024","Thu Jan 18 10:42:29 GMT 2024","8995","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Thu Jan 18 10:41:47 GMT 2024","Thu Jan 18 10:41:48 GMT 2024","916","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Thu Jan 18 10:42:48 GMT 2024","Thu Jan 18 10:42:56 GMT 2024","7747","","Eventos","","","","Validar Card Eventos",""
"failed","Thu Jan 18 10:41:48 GMT 2024","Thu Jan 18 10:41:54 GMT 2024","5825","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Thu Jan 18 10:41:39 GMT 2024","Thu Jan 18 10:41:47 GMT 2024","8038","","Login","","","","Login com conta cadastrada",""
"failed","Thu Jan 18 10:42:00 GMT 2024","Thu Jan 18 10:42:05 GMT 2024","4972","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Thu Jan 18 10:41:59 GMT 2024","Thu Jan 18 10:42:00 GMT 2024","940","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Thu Jan 18 10:41:56 GMT 2024","Thu Jan 18 10:41:59 GMT 2024","2972","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Thu Jan 18 10:42:05 GMT 2024","Thu Jan 18 10:42:08 GMT 2024","3496","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Thu Jan 18 10:42:29 GMT 2024","Thu Jan 18 10:42:34 GMT 2024","4905","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Thu Jan 18 10:42:34 GMT 2024","Thu Jan 18 10:42:39 GMT 2024","5282","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Thu Jan 18 10:43:10 GMT 2024","Thu Jan 18 10:43:10 GMT 2024","438","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"failed","Thu Jan 18 10:42:10 GMT 2024","Thu Jan 18 10:42:20 GMT 2024","10592","","Eventos","","","","Cadastrar Eventos",""
