"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jan 17 10:07:20 GMT 2024","Wed Jan 17 10:07:25 GMT 2024","4975","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Wed Jan 17 10:07:15 GMT 2024","Wed Jan 17 10:07:19 GMT 2024","4557","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Wed Jan 17 10:07:51 GMT 2024","Wed Jan 17 10:07:56 GMT 2024","5267","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"failed","Wed Jan 17 10:07:41 GMT 2024","Wed Jan 17 10:07:51 GMT 2024","9787","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"failed","Wed Jan 17 10:07:29 GMT 2024","Wed Jan 17 10:07:41 GMT 2024","11880","","Eventos","","","","Cadastrar Eventos",""
"passed","Wed Jan 17 10:07:06 GMT 2024","Wed Jan 17 10:07:07 GMT 2024","1300","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"failed","Wed Jan 17 10:07:07 GMT 2024","Wed Jan 17 10:07:13 GMT 2024","6159","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Wed Jan 17 10:08:06 GMT 2024","Wed Jan 17 10:08:14 GMT 2024","7782","","Eventos","","","","Validar Card Eventos",""
"passed","Wed Jan 17 10:08:31 GMT 2024","Wed Jan 17 10:08:32 GMT 2024","539","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Wed Jan 17 10:08:14 GMT 2024","Wed Jan 17 10:08:30 GMT 2024","15916","","Eventos","","","","Editar Card Eventos",""
"passed","Wed Jan 17 10:07:19 GMT 2024","Wed Jan 17 10:07:20 GMT 2024","1115","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Wed Jan 17 10:07:56 GMT 2024","Wed Jan 17 10:08:01 GMT 2024","4948","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Wed Jan 17 10:07:25 GMT 2024","Wed Jan 17 10:07:28 GMT 2024","2338","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Wed Jan 17 10:06:57 GMT 2024","Wed Jan 17 10:07:06 GMT 2024","8469","","Login","","","","Login com conta cadastrada",""
"passed","Wed Jan 17 10:08:01 GMT 2024","Wed Jan 17 10:08:06 GMT 2024","4891","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
