"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jan 23 10:41:41 GMT 2024","Tue Jan 23 10:41:46 GMT 2024","5169","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"failed","Tue Jan 23 10:42:05 GMT 2024","Tue Jan 23 10:42:15 GMT 2024","10005","","Eventos","","","","Cadastrar Eventos",""
"passed","Tue Jan 23 10:42:33 GMT 2024","Tue Jan 23 10:42:38 GMT 2024","4635","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"failed","Tue Jan 23 10:41:50 GMT 2024","Tue Jan 23 10:41:56 GMT 2024","6121","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Tue Jan 23 10:42:43 GMT 2024","Tue Jan 23 10:42:50 GMT 2024","7755","","Eventos","","","","Validar Card Eventos",""
"passed","Tue Jan 23 10:43:05 GMT 2024","Tue Jan 23 10:43:05 GMT 2024","468","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Tue Jan 23 10:41:40 GMT 2024","Tue Jan 23 10:41:41 GMT 2024","893","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"failed","Tue Jan 23 10:42:15 GMT 2024","Tue Jan 23 10:42:26 GMT 2024","10937","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Tue Jan 23 10:41:34 GMT 2024","Tue Jan 23 10:41:40 GMT 2024","6279","","Login","","","","Login com conta cadastrada",""
"passed","Tue Jan 23 10:41:47 GMT 2024","Tue Jan 23 10:41:49 GMT 2024","1730","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Tue Jan 23 10:42:26 GMT 2024","Tue Jan 23 10:42:33 GMT 2024","7383","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Tue Jan 23 10:42:38 GMT 2024","Tue Jan 23 10:42:43 GMT 2024","4608","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Tue Jan 23 10:41:49 GMT 2024","Tue Jan 23 10:41:50 GMT 2024","1148","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Tue Jan 23 10:42:50 GMT 2024","Tue Jan 23 10:43:03 GMT 2024","12493","","Eventos","","","","Editar Card Eventos",""
"passed","Tue Jan 23 10:41:56 GMT 2024","Tue Jan 23 10:42:03 GMT 2024","7017","","Criacao de Conta","","","","Criacao de conta ja existente",""
