"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jan 26 10:31:50 GMT 2024","Fri Jan 26 10:31:56 GMT 2024","6099","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"failed","Fri Jan 26 10:32:01 GMT 2024","Fri Jan 26 10:32:06 GMT 2024","4781","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"failed","Fri Jan 26 10:32:09 GMT 2024","Fri Jan 26 10:32:19 GMT 2024","9420","","Eventos","","","","Cadastrar Eventos",""
"passed","Fri Jan 26 10:32:00 GMT 2024","Fri Jan 26 10:32:01 GMT 2024","749","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Fri Jan 26 10:31:49 GMT 2024","Fri Jan 26 10:31:50 GMT 2024","675","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Fri Jan 26 10:32:45 GMT 2024","Fri Jan 26 10:32:56 GMT 2024","11590","","Eventos","","","","Editar Card Eventos",""
"passed","Fri Jan 26 10:31:46 GMT 2024","Fri Jan 26 10:31:49 GMT 2024","3129","","Login","","","","Login com conta cadastrada",""
"failed","Fri Jan 26 10:32:19 GMT 2024","Fri Jan 26 10:32:26 GMT 2024","7229","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Fri Jan 26 10:32:06 GMT 2024","Fri Jan 26 10:32:08 GMT 2024","1830","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Fri Jan 26 10:32:34 GMT 2024","Fri Jan 26 10:32:38 GMT 2024","4054","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Fri Jan 26 10:32:38 GMT 2024","Fri Jan 26 10:32:45 GMT 2024","6782","","Eventos","","","","Validar Card Eventos",""
"passed","Fri Jan 26 10:32:58 GMT 2024","Fri Jan 26 10:32:58 GMT 2024","518","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Fri Jan 26 10:31:57 GMT 2024","Fri Jan 26 10:32:00 GMT 2024","2894","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Fri Jan 26 10:32:30 GMT 2024","Fri Jan 26 10:32:34 GMT 2024","4181","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Fri Jan 26 10:32:26 GMT 2024","Fri Jan 26 10:32:30 GMT 2024","3727","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
