"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 16 10:52:41 GMT 2024","Tue Jan 16 10:52:52 GMT 2024","11202","","Eventos","","","","Editar Card Eventos",""
"passed","Tue Jan 16 10:52:30 GMT 2024","Tue Jan 16 10:52:34 GMT 2024","3969","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"failed","Tue Jan 16 10:51:57 GMT 2024","Tue Jan 16 10:52:02 GMT 2024","4815","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Tue Jan 16 10:52:02 GMT 2024","Tue Jan 16 10:52:04 GMT 2024","1708","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Tue Jan 16 10:51:45 GMT 2024","Tue Jan 16 10:51:48 GMT 2024","3167","","Login","","","","Login com conta cadastrada",""
"passed","Tue Jan 16 10:51:48 GMT 2024","Tue Jan 16 10:51:49 GMT 2024","705","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Tue Jan 16 10:52:22 GMT 2024","Tue Jan 16 10:52:26 GMT 2024","3938","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Tue Jan 16 10:51:56 GMT 2024","Tue Jan 16 10:51:57 GMT 2024","767","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"failed","Tue Jan 16 10:51:49 GMT 2024","Tue Jan 16 10:51:54 GMT 2024","4878","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Tue Jan 16 10:51:55 GMT 2024","Tue Jan 16 10:51:56 GMT 2024","1507","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"failed","Tue Jan 16 10:52:15 GMT 2024","Tue Jan 16 10:52:22 GMT 2024","7125","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Tue Jan 16 10:52:34 GMT 2024","Tue Jan 16 10:52:41 GMT 2024","6827","","Eventos","","","","Validar Card Eventos",""
"passed","Tue Jan 16 10:52:26 GMT 2024","Tue Jan 16 10:52:30 GMT 2024","4103","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"failed","Tue Jan 16 10:52:05 GMT 2024","Tue Jan 16 10:52:15 GMT 2024","9380","","Eventos","","","","Cadastrar Eventos",""
"passed","Tue Jan 16 10:52:53 GMT 2024","Tue Jan 16 10:52:54 GMT 2024","367","","Validar Página Inicial","","","","Acessar a Página Inicial",""
