"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 15 10:49:24 GMT 2024","Mon Jan 15 10:49:29 GMT 2024","5032","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"failed","Mon Jan 15 10:48:36 GMT 2024","Mon Jan 15 10:48:41 GMT 2024","5050","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Mon Jan 15 10:48:35 GMT 2024","Mon Jan 15 10:48:36 GMT 2024","982","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"failed","Mon Jan 15 10:49:05 GMT 2024","Mon Jan 15 10:49:14 GMT 2024","9117","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Mon Jan 15 10:48:43 GMT 2024","Mon Jan 15 10:48:45 GMT 2024","1980","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Mon Jan 15 10:48:51 GMT 2024","Mon Jan 15 10:48:53 GMT 2024","2151","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Mon Jan 15 10:49:19 GMT 2024","Mon Jan 15 10:49:24 GMT 2024","5000","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"failed","Mon Jan 15 10:48:46 GMT 2024","Mon Jan 15 10:48:51 GMT 2024","4995","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Mon Jan 15 10:49:37 GMT 2024","Mon Jan 15 10:49:50 GMT 2024","12690","","Eventos","","","","Editar Card Eventos",""
"failed","Mon Jan 15 10:48:54 GMT 2024","Mon Jan 15 10:49:05 GMT 2024","10527","","Eventos","","","","Cadastrar Eventos",""
"passed","Mon Jan 15 10:49:29 GMT 2024","Mon Jan 15 10:49:37 GMT 2024","7803","","Eventos","","","","Validar Card Eventos",""
"passed","Mon Jan 15 10:48:45 GMT 2024","Mon Jan 15 10:48:46 GMT 2024","958","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Mon Jan 15 10:49:51 GMT 2024","Mon Jan 15 10:49:52 GMT 2024","560","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Mon Jan 15 10:48:31 GMT 2024","Mon Jan 15 10:48:35 GMT 2024","3792","","Login","","","","Login com conta cadastrada",""
"passed","Mon Jan 15 10:49:14 GMT 2024","Mon Jan 15 10:49:19 GMT 2024","5240","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
