"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 02 10:46:43 GMT 2024","Fri Feb 02 10:46:44 GMT 2024","1518","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Fri Feb 02 10:47:23 GMT 2024","Fri Feb 02 10:47:29 GMT 2024","6711","","Eventos","","","","Validar Card Eventos",""
"failed","Fri Feb 02 10:46:53 GMT 2024","Fri Feb 02 10:47:02 GMT 2024","9274","","Eventos","","","","Cadastrar Eventos",""
"failed","Fri Feb 02 10:47:02 GMT 2024","Fri Feb 02 10:47:11 GMT 2024","8234","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Fri Feb 02 10:46:36 GMT 2024","Fri Feb 02 10:46:36 GMT 2024","700","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Fri Feb 02 10:47:42 GMT 2024","Fri Feb 02 10:47:44 GMT 2024","1469","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Fri Feb 02 10:46:33 GMT 2024","Fri Feb 02 10:46:36 GMT 2024","3226","","Login","","","","Login com conta cadastrada",""
"passed","Fri Feb 02 10:47:11 GMT 2024","Fri Feb 02 10:47:15 GMT 2024","4130","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"failed","Fri Feb 02 10:46:37 GMT 2024","Fri Feb 02 10:46:41 GMT 2024","4883","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Fri Feb 02 10:46:50 GMT 2024","Fri Feb 02 10:46:52 GMT 2024","1766","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Fri Feb 02 10:46:44 GMT 2024","Fri Feb 02 10:46:45 GMT 2024","732","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"failed","Fri Feb 02 10:46:45 GMT 2024","Fri Feb 02 10:46:50 GMT 2024","4780","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Fri Feb 02 10:47:19 GMT 2024","Fri Feb 02 10:47:23 GMT 2024","3931","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Fri Feb 02 10:47:15 GMT 2024","Fri Feb 02 10:47:19 GMT 2024","4003","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Fri Feb 02 10:47:30 GMT 2024","Fri Feb 02 10:47:41 GMT 2024","11145","","Eventos","","","","Editar Card Eventos",""
