"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jan 26 11:01:25 GMT 2024","Fri Jan 26 11:01:35 GMT 2024","10083","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Fri Jan 26 11:01:51 GMT 2024","Fri Jan 26 11:01:59 GMT 2024","8895","","Eventos","","","","Validar Card Eventos",""
"passed","Fri Jan 26 11:01:11 GMT 2024","Fri Jan 26 11:01:13 GMT 2024","2119","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Fri Jan 26 11:00:51 GMT 2024","Fri Jan 26 11:00:55 GMT 2024","3694","","Login","","","","Login com conta cadastrada",""
"passed","Fri Jan 26 11:01:46 GMT 2024","Fri Jan 26 11:01:51 GMT 2024","4665","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"failed","Fri Jan 26 11:01:06 GMT 2024","Fri Jan 26 11:01:11 GMT 2024","5010","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Fri Jan 26 11:01:05 GMT 2024","Fri Jan 26 11:01:06 GMT 2024","993","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Fri Jan 26 11:01:35 GMT 2024","Fri Jan 26 11:01:41 GMT 2024","5732","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Fri Jan 26 11:02:00 GMT 2024","Fri Jan 26 11:02:12 GMT 2024","12693","","Eventos","","","","Editar Card Eventos",""
"passed","Fri Jan 26 11:01:41 GMT 2024","Fri Jan 26 11:01:46 GMT 2024","5225","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Fri Jan 26 11:02:14 GMT 2024","Fri Jan 26 11:02:15 GMT 2024","505","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Fri Jan 26 11:00:55 GMT 2024","Fri Jan 26 11:00:56 GMT 2024","940","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Fri Jan 26 11:01:02 GMT 2024","Fri Jan 26 11:01:05 GMT 2024","2454","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"failed","Fri Jan 26 11:00:56 GMT 2024","Fri Jan 26 11:01:01 GMT 2024","5013","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"failed","Fri Jan 26 11:01:14 GMT 2024","Fri Jan 26 11:01:25 GMT 2024","10404","","Eventos","","","","Cadastrar Eventos",""
