"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 02 10:57:35 GMT 2024","Fri Feb 02 10:57:38 GMT 2024","3220","","Login","","","","Login com conta cadastrada",""
"passed","Fri Feb 02 10:57:38 GMT 2024","Fri Feb 02 10:57:39 GMT 2024","704","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"failed","Fri Feb 02 10:58:05 GMT 2024","Fri Feb 02 10:58:14 GMT 2024","8486","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Fri Feb 02 10:58:47 GMT 2024","Fri Feb 02 10:58:47 GMT 2024","528","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Fri Feb 02 10:58:33 GMT 2024","Fri Feb 02 10:58:45 GMT 2024","11520","","Eventos","","","","Editar Card Eventos",""
"passed","Fri Feb 02 10:58:14 GMT 2024","Fri Feb 02 10:58:18 GMT 2024","4096","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Fri Feb 02 10:58:26 GMT 2024","Fri Feb 02 10:58:33 GMT 2024","6965","","Eventos","","","","Validar Card Eventos",""
"passed","Fri Feb 02 10:57:52 GMT 2024","Fri Feb 02 10:57:54 GMT 2024","1740","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Fri Feb 02 10:57:45 GMT 2024","Fri Feb 02 10:57:47 GMT 2024","1694","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"failed","Fri Feb 02 10:57:39 GMT 2024","Fri Feb 02 10:57:43 GMT 2024","4900","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"failed","Fri Feb 02 10:57:56 GMT 2024","Fri Feb 02 10:58:05 GMT 2024","9860","","Eventos","","","","Cadastrar Eventos",""
"failed","Fri Feb 02 10:57:47 GMT 2024","Fri Feb 02 10:57:52 GMT 2024","4828","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Fri Feb 02 10:58:18 GMT 2024","Fri Feb 02 10:58:22 GMT 2024","4372","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Fri Feb 02 10:57:47 GMT 2024","Fri Feb 02 10:57:47 GMT 2024","739","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Fri Feb 02 10:58:22 GMT 2024","Fri Feb 02 10:58:26 GMT 2024","4026","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
