"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 12 11:08:03 GMT 2024","Fri Jan 12 11:08:06 GMT 2024","2922","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Fri Jan 12 11:07:57 GMT 2024","Fri Jan 12 11:07:58 GMT 2024","996","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"failed","Fri Jan 12 11:08:07 GMT 2024","Fri Jan 12 11:08:17 GMT 2024","10196","","Eventos","","","","Cadastrar Eventos",""
"passed","Fri Jan 12 11:08:26 GMT 2024","Fri Jan 12 11:08:31 GMT 2024","4944","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Fri Jan 12 11:07:45 GMT 2024","Fri Jan 12 11:07:46 GMT 2024","919","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Fri Jan 12 11:09:03 GMT 2024","Fri Jan 12 11:09:04 GMT 2024","1541","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"failed","Fri Jan 12 11:07:58 GMT 2024","Fri Jan 12 11:08:03 GMT 2024","4997","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"failed","Fri Jan 12 11:07:46 GMT 2024","Fri Jan 12 11:07:51 GMT 2024","5085","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Fri Jan 12 11:08:41 GMT 2024","Fri Jan 12 11:08:49 GMT 2024","7670","","Eventos","","","","Validar Card Eventos",""
"failed","Fri Jan 12 11:08:17 GMT 2024","Fri Jan 12 11:08:26 GMT 2024","8969","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Fri Jan 12 11:08:49 GMT 2024","Fri Jan 12 11:09:01 GMT 2024","12349","","Eventos","","","","Editar Card Eventos",""
"passed","Fri Jan 12 11:08:31 GMT 2024","Fri Jan 12 11:08:36 GMT 2024","4852","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Fri Jan 12 11:07:40 GMT 2024","Fri Jan 12 11:07:45 GMT 2024","5077","","Login","","","","Login com conta cadastrada",""
"passed","Fri Jan 12 11:07:53 GMT 2024","Fri Jan 12 11:07:57 GMT 2024","3843","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Fri Jan 12 11:08:36 GMT 2024","Fri Jan 12 11:08:41 GMT 2024","4806","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
