"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 06 10:49:16 GMT 2024","Tue Feb 06 10:49:17 GMT 2024","692","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"failed","Tue Feb 06 10:49:33 GMT 2024","Tue Feb 06 10:49:43 GMT 2024","9640","","Eventos","","","","Cadastrar Eventos",""
"passed","Tue Feb 06 10:49:50 GMT 2024","Tue Feb 06 10:49:54 GMT 2024","3739","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"failed","Tue Feb 06 10:49:25 GMT 2024","Tue Feb 06 10:49:30 GMT 2024","4846","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Tue Feb 06 10:49:58 GMT 2024","Tue Feb 06 10:50:02 GMT 2024","4017","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Tue Feb 06 10:49:25 GMT 2024","Tue Feb 06 10:49:25 GMT 2024","756","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"failed","Tue Feb 06 10:49:17 GMT 2024","Tue Feb 06 10:49:22 GMT 2024","4880","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Tue Feb 06 10:49:13 GMT 2024","Tue Feb 06 10:49:16 GMT 2024","3249","","Login","","","","Login com conta cadastrada",""
"passed","Tue Feb 06 10:50:09 GMT 2024","Tue Feb 06 10:50:20 GMT 2024","11104","","Eventos","","","","Editar Card Eventos",""
"passed","Tue Feb 06 10:50:02 GMT 2024","Tue Feb 06 10:50:09 GMT 2024","6812","","Eventos","","","","Validar Card Eventos",""
"failed","Tue Feb 06 10:49:43 GMT 2024","Tue Feb 06 10:49:50 GMT 2024","7197","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Tue Feb 06 10:49:23 GMT 2024","Tue Feb 06 10:49:25 GMT 2024","1522","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Tue Feb 06 10:49:54 GMT 2024","Tue Feb 06 10:49:58 GMT 2024","4092","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Tue Feb 06 10:50:22 GMT 2024","Tue Feb 06 10:50:22 GMT 2024","396","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Tue Feb 06 10:49:30 GMT 2024","Tue Feb 06 10:49:32 GMT 2024","1723","","Criacao de Conta","","","","Criacao de conta ja existente",""
