"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 18 10:53:42 GMT 2024","Thu Jan 18 10:53:45 GMT 2024","3497","","Login","","","","Login com conta cadastrada",""
"passed","Thu Jan 18 10:53:55 GMT 2024","Thu Jan 18 10:53:56 GMT 2024","983","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Thu Jan 18 10:54:38 GMT 2024","Thu Jan 18 10:54:45 GMT 2024","7532","","Eventos","","","","Validar Card Eventos",""
"failed","Thu Jan 18 10:53:47 GMT 2024","Thu Jan 18 10:53:52 GMT 2024","5055","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Thu Jan 18 10:54:28 GMT 2024","Thu Jan 18 10:54:33 GMT 2024","4733","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"failed","Thu Jan 18 10:53:56 GMT 2024","Thu Jan 18 10:54:01 GMT 2024","4924","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Thu Jan 18 10:54:45 GMT 2024","Thu Jan 18 10:54:58 GMT 2024","12257","","Eventos","","","","Editar Card Eventos",""
"passed","Thu Jan 18 10:53:45 GMT 2024","Thu Jan 18 10:53:47 GMT 2024","1092","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Thu Jan 18 10:54:23 GMT 2024","Thu Jan 18 10:54:28 GMT 2024","4831","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"failed","Thu Jan 18 10:54:15 GMT 2024","Thu Jan 18 10:54:23 GMT 2024","8851","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Thu Jan 18 10:54:01 GMT 2024","Thu Jan 18 10:54:03 GMT 2024","2114","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Thu Jan 18 10:54:59 GMT 2024","Thu Jan 18 10:55:00 GMT 2024","478","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Thu Jan 18 10:54:33 GMT 2024","Thu Jan 18 10:54:38 GMT 2024","4633","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Thu Jan 18 10:53:53 GMT 2024","Thu Jan 18 10:53:55 GMT 2024","1909","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"failed","Thu Jan 18 10:54:05 GMT 2024","Thu Jan 18 10:54:14 GMT 2024","9985","","Eventos","","","","Cadastrar Eventos",""
