"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 01 10:54:21 GMT 2024","Thu Feb 01 10:54:21 GMT 2024","739","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Thu Feb 01 10:54:19 GMT 2024","Thu Feb 01 10:54:21 GMT 2024","1872","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Thu Feb 01 10:54:26 GMT 2024","Thu Feb 01 10:54:28 GMT 2024","1781","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Thu Feb 01 10:54:54 GMT 2024","Thu Feb 01 10:54:58 GMT 2024","3944","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Thu Feb 01 10:55:03 GMT 2024","Thu Feb 01 10:55:11 GMT 2024","7164","","Eventos","","","","Validar Card Eventos",""
"passed","Thu Feb 01 10:54:09 GMT 2024","Thu Feb 01 10:54:12 GMT 2024","3065","","Login","","","","Login com conta cadastrada",""
"failed","Thu Feb 01 10:54:40 GMT 2024","Thu Feb 01 10:54:49 GMT 2024","8981","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Thu Feb 01 10:54:58 GMT 2024","Thu Feb 01 10:55:03 GMT 2024","5028","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Thu Feb 01 10:55:11 GMT 2024","Thu Feb 01 10:55:22 GMT 2024","11417","","Eventos","","","","Editar Card Eventos",""
"failed","Thu Feb 01 10:54:31 GMT 2024","Thu Feb 01 10:54:40 GMT 2024","9549","","Eventos","","","","Cadastrar Eventos",""
"failed","Thu Feb 01 10:54:21 GMT 2024","Thu Feb 01 10:54:26 GMT 2024","4778","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"failed","Thu Feb 01 10:54:13 GMT 2024","Thu Feb 01 10:54:17 GMT 2024","4790","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Thu Feb 01 10:55:24 GMT 2024","Thu Feb 01 10:55:24 GMT 2024","373","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Thu Feb 01 10:54:49 GMT 2024","Thu Feb 01 10:54:54 GMT 2024","5029","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Thu Feb 01 10:54:12 GMT 2024","Thu Feb 01 10:54:13 GMT 2024","726","","Login","","","","Validacao campos obrigatorios login (example #1)",""
