"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 06 10:55:12 GMT 2024","Tue Feb 06 10:55:17 GMT 2024","4517","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Tue Feb 06 10:54:28 GMT 2024","Tue Feb 06 10:54:32 GMT 2024","3506","","Login","","","","Login com conta cadastrada",""
"failed","Tue Feb 06 10:54:42 GMT 2024","Tue Feb 06 10:54:46 GMT 2024","4897","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"failed","Tue Feb 06 10:55:00 GMT 2024","Tue Feb 06 10:55:08 GMT 2024","8474","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Tue Feb 06 10:54:39 GMT 2024","Tue Feb 06 10:54:41 GMT 2024","1695","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"failed","Tue Feb 06 10:54:50 GMT 2024","Tue Feb 06 10:55:00 GMT 2024","9705","","Eventos","","","","Cadastrar Eventos",""
"passed","Tue Feb 06 10:55:29 GMT 2024","Tue Feb 06 10:55:40 GMT 2024","11803","","Eventos","","","","Editar Card Eventos",""
"passed","Tue Feb 06 10:55:21 GMT 2024","Tue Feb 06 10:55:29 GMT 2024","7187","","Eventos","","","","Validar Card Eventos",""
"passed","Tue Feb 06 10:54:41 GMT 2024","Tue Feb 06 10:54:42 GMT 2024","812","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Tue Feb 06 10:55:42 GMT 2024","Tue Feb 06 10:55:43 GMT 2024","465","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"failed","Tue Feb 06 10:54:33 GMT 2024","Tue Feb 06 10:54:38 GMT 2024","4930","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Tue Feb 06 10:54:46 GMT 2024","Tue Feb 06 10:54:48 GMT 2024","1880","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Tue Feb 06 10:55:08 GMT 2024","Tue Feb 06 10:55:12 GMT 2024","4363","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Tue Feb 06 10:54:32 GMT 2024","Tue Feb 06 10:54:33 GMT 2024","771","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Tue Feb 06 10:55:17 GMT 2024","Tue Feb 06 10:55:21 GMT 2024","4328","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
