"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 18 11:09:58 GMT 2024","Thu Jan 18 11:10:06 GMT 2024","7472","","Eventos","","","","Validar Card Eventos",""
"failed","Thu Jan 18 11:09:35 GMT 2024","Thu Jan 18 11:09:44 GMT 2024","8916","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Thu Jan 18 11:10:20 GMT 2024","Thu Jan 18 11:10:20 GMT 2024","478","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Thu Jan 18 11:09:15 GMT 2024","Thu Jan 18 11:09:16 GMT 2024","988","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"failed","Thu Jan 18 11:09:05 GMT 2024","Thu Jan 18 11:09:11 GMT 2024","6194","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Thu Jan 18 11:09:53 GMT 2024","Thu Jan 18 11:09:58 GMT 2024","4727","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"failed","Thu Jan 18 11:09:25 GMT 2024","Thu Jan 18 11:09:35 GMT 2024","10139","","Eventos","","","","Cadastrar Eventos",""
"passed","Thu Jan 18 11:09:00 GMT 2024","Thu Jan 18 11:09:04 GMT 2024","3623","","Login","","","","Login com conta cadastrada",""
"failed","Thu Jan 18 11:09:16 GMT 2024","Thu Jan 18 11:09:21 GMT 2024","4985","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Thu Jan 18 11:09:48 GMT 2024","Thu Jan 18 11:09:53 GMT 2024","4962","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Thu Jan 18 11:09:21 GMT 2024","Thu Jan 18 11:09:23 GMT 2024","2286","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Thu Jan 18 11:10:06 GMT 2024","Thu Jan 18 11:10:18 GMT 2024","12293","","Eventos","","","","Editar Card Eventos",""
"passed","Thu Jan 18 11:09:04 GMT 2024","Thu Jan 18 11:09:05 GMT 2024","899","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Thu Jan 18 11:09:44 GMT 2024","Thu Jan 18 11:09:48 GMT 2024","4748","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Thu Jan 18 11:09:13 GMT 2024","Thu Jan 18 11:09:15 GMT 2024","2192","","Criacao de Conta","","","","Criacao de conta com sucesso",""
