"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Feb 01 10:48:38 GMT 2024","Thu Feb 01 10:48:43 GMT 2024","4800","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Thu Feb 01 10:49:35 GMT 2024","Thu Feb 01 10:49:36 GMT 2024","417","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Thu Feb 01 10:48:26 GMT 2024","Thu Feb 01 10:48:29 GMT 2024","3016","","Login","","","","Login com conta cadastrada",""
"failed","Thu Feb 01 10:48:47 GMT 2024","Thu Feb 01 10:48:56 GMT 2024","9367","","Eventos","","","","Cadastrar Eventos",""
"passed","Thu Feb 01 10:49:07 GMT 2024","Thu Feb 01 10:49:11 GMT 2024","4134","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Thu Feb 01 10:48:29 GMT 2024","Thu Feb 01 10:48:30 GMT 2024","790","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Thu Feb 01 10:48:43 GMT 2024","Thu Feb 01 10:48:45 GMT 2024","2049","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Thu Feb 01 10:49:03 GMT 2024","Thu Feb 01 10:49:07 GMT 2024","3673","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"failed","Thu Feb 01 10:48:56 GMT 2024","Thu Feb 01 10:49:03 GMT 2024","7258","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Thu Feb 01 10:49:15 GMT 2024","Thu Feb 01 10:49:22 GMT 2024","6830","","Eventos","","","","Validar Card Eventos",""
"passed","Thu Feb 01 10:49:22 GMT 2024","Thu Feb 01 10:49:34 GMT 2024","11667","","Eventos","","","","Editar Card Eventos",""
"passed","Thu Feb 01 10:48:38 GMT 2024","Thu Feb 01 10:48:38 GMT 2024","737","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"failed","Thu Feb 01 10:48:30 GMT 2024","Thu Feb 01 10:48:35 GMT 2024","4835","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Thu Feb 01 10:48:36 GMT 2024","Thu Feb 01 10:48:38 GMT 2024","1562","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Thu Feb 01 10:49:11 GMT 2024","Thu Feb 01 10:49:15 GMT 2024","3906","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
