"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 25 10:48:00 GMT 2024","Thu Jan 25 10:48:04 GMT 2024","4346","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Thu Jan 25 10:47:31 GMT 2024","Thu Jan 25 10:47:33 GMT 2024","1665","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Thu Jan 25 10:48:09 GMT 2024","Thu Jan 25 10:48:14 GMT 2024","4727","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Thu Jan 25 10:48:35 GMT 2024","Thu Jan 25 10:48:35 GMT 2024","481","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Thu Jan 25 10:47:19 GMT 2024","Thu Jan 25 10:47:24 GMT 2024","4609","","Login","","","","Login com conta cadastrada",""
"passed","Thu Jan 25 10:47:33 GMT 2024","Thu Jan 25 10:47:34 GMT 2024","815","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Thu Jan 25 10:48:14 GMT 2024","Thu Jan 25 10:48:21 GMT 2024","7177","","Eventos","","","","Validar Card Eventos",""
"failed","Thu Jan 25 10:47:25 GMT 2024","Thu Jan 25 10:47:30 GMT 2024","5004","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Thu Jan 25 10:48:05 GMT 2024","Thu Jan 25 10:48:09 GMT 2024","4387","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Thu Jan 25 10:48:21 GMT 2024","Thu Jan 25 10:48:33 GMT 2024","12156","","Eventos","","","","Editar Card Eventos",""
"passed","Thu Jan 25 10:47:38 GMT 2024","Thu Jan 25 10:47:40 GMT 2024","1812","","Criacao de Conta","","","","Criacao de conta ja existente",""
"failed","Thu Jan 25 10:47:34 GMT 2024","Thu Jan 25 10:47:38 GMT 2024","4863","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"failed","Thu Jan 25 10:47:42 GMT 2024","Thu Jan 25 10:47:52 GMT 2024","9864","","Eventos","","","","Cadastrar Eventos",""
"failed","Thu Jan 25 10:47:52 GMT 2024","Thu Jan 25 10:48:00 GMT 2024","8471","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Thu Jan 25 10:47:24 GMT 2024","Thu Jan 25 10:47:25 GMT 2024","798","","Login","","","","Validacao campos obrigatorios login (example #1)",""
