"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 06 10:44:16 GMT 2024","Tue Feb 06 10:44:20 GMT 2024","4079","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Tue Feb 06 10:44:20 GMT 2024","Tue Feb 06 10:44:27 GMT 2024","6811","","Eventos","","","","Validar Card Eventos",""
"failed","Tue Feb 06 10:43:35 GMT 2024","Tue Feb 06 10:43:40 GMT 2024","4886","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Tue Feb 06 10:44:12 GMT 2024","Tue Feb 06 10:44:16 GMT 2024","4069","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Tue Feb 06 10:44:08 GMT 2024","Tue Feb 06 10:44:12 GMT 2024","3904","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Tue Feb 06 10:43:31 GMT 2024","Tue Feb 06 10:43:34 GMT 2024","3116","","Login","","","","Login com conta cadastrada",""
"passed","Tue Feb 06 10:44:27 GMT 2024","Tue Feb 06 10:44:39 GMT 2024","11331","","Eventos","","","","Editar Card Eventos",""
"failed","Tue Feb 06 10:44:01 GMT 2024","Tue Feb 06 10:44:08 GMT 2024","7278","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Tue Feb 06 10:43:43 GMT 2024","Tue Feb 06 10:43:44 GMT 2024","745","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Tue Feb 06 10:44:40 GMT 2024","Tue Feb 06 10:44:41 GMT 2024","497","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Tue Feb 06 10:43:48 GMT 2024","Tue Feb 06 10:43:50 GMT 2024","1713","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Tue Feb 06 10:43:41 GMT 2024","Tue Feb 06 10:43:43 GMT 2024","1545","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"failed","Tue Feb 06 10:43:44 GMT 2024","Tue Feb 06 10:43:48 GMT 2024","4761","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"failed","Tue Feb 06 10:43:52 GMT 2024","Tue Feb 06 10:44:01 GMT 2024","9428","","Eventos","","","","Cadastrar Eventos",""
"passed","Tue Feb 06 10:43:34 GMT 2024","Tue Feb 06 10:43:35 GMT 2024","800","","Login","","","","Validacao campos obrigatorios login (example #1)",""
