"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jan 16 10:58:09 GMT 2024","Tue Jan 16 10:58:17 GMT 2024","8338","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Tue Jan 16 10:57:33 GMT 2024","Tue Jan 16 10:57:39 GMT 2024","6081","","Login","","","","Login com conta cadastrada",""
"passed","Tue Jan 16 10:58:37 GMT 2024","Tue Jan 16 10:58:48 GMT 2024","11288","","Eventos","","","","Editar Card Eventos",""
"passed","Tue Jan 16 10:58:26 GMT 2024","Tue Jan 16 10:58:30 GMT 2024","4204","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Tue Jan 16 10:58:21 GMT 2024","Tue Jan 16 10:58:26 GMT 2024","4082","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"failed","Tue Jan 16 10:58:00 GMT 2024","Tue Jan 16 10:58:09 GMT 2024","9473","","Eventos","","","","Cadastrar Eventos",""
"passed","Tue Jan 16 10:58:17 GMT 2024","Tue Jan 16 10:58:21 GMT 2024","4061","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Tue Jan 16 10:57:46 GMT 2024","Tue Jan 16 10:57:48 GMT 2024","1824","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Tue Jan 16 10:57:53 GMT 2024","Tue Jan 16 10:57:58 GMT 2024","4674","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Tue Jan 16 10:57:48 GMT 2024","Tue Jan 16 10:57:49 GMT 2024","735","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Tue Jan 16 10:57:39 GMT 2024","Tue Jan 16 10:57:40 GMT 2024","694","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"failed","Tue Jan 16 10:57:40 GMT 2024","Tue Jan 16 10:57:45 GMT 2024","4830","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"failed","Tue Jan 16 10:57:49 GMT 2024","Tue Jan 16 10:57:53 GMT 2024","4779","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Tue Jan 16 10:58:50 GMT 2024","Tue Jan 16 10:58:50 GMT 2024","404","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Tue Jan 16 10:58:30 GMT 2024","Tue Jan 16 10:58:37 GMT 2024","6968","","Eventos","","","","Validar Card Eventos",""
