"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jan 31 10:52:32 GMT 2024","Wed Jan 31 10:52:37 GMT 2024","4784","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Wed Jan 31 10:53:01 GMT 2024","Wed Jan 31 10:53:05 GMT 2024","4222","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Wed Jan 31 10:53:05 GMT 2024","Wed Jan 31 10:53:09 GMT 2024","3996","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Wed Jan 31 10:53:16 GMT 2024","Wed Jan 31 10:53:27 GMT 2024","11286","","Eventos","","","","Editar Card Eventos",""
"passed","Wed Jan 31 10:52:19 GMT 2024","Wed Jan 31 10:52:22 GMT 2024","3371","","Login","","","","Login com conta cadastrada",""
"passed","Wed Jan 31 10:52:22 GMT 2024","Wed Jan 31 10:52:23 GMT 2024","705","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Wed Jan 31 10:53:28 GMT 2024","Wed Jan 31 10:53:29 GMT 2024","462","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Wed Jan 31 10:52:37 GMT 2024","Wed Jan 31 10:52:39 GMT 2024","1827","","Criacao de Conta","","","","Criacao de conta ja existente",""
"failed","Wed Jan 31 10:52:50 GMT 2024","Wed Jan 31 10:52:57 GMT 2024","7129","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"failed","Wed Jan 31 10:52:23 GMT 2024","Wed Jan 31 10:52:28 GMT 2024","4874","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Wed Jan 31 10:53:09 GMT 2024","Wed Jan 31 10:53:16 GMT 2024","6748","","Eventos","","","","Validar Card Eventos",""
"passed","Wed Jan 31 10:52:29 GMT 2024","Wed Jan 31 10:52:31 GMT 2024","1682","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"failed","Wed Jan 31 10:52:40 GMT 2024","Wed Jan 31 10:52:50 GMT 2024","9382","","Eventos","","","","Cadastrar Eventos",""
"passed","Wed Jan 31 10:52:57 GMT 2024","Wed Jan 31 10:53:01 GMT 2024","3874","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Wed Jan 31 10:52:31 GMT 2024","Wed Jan 31 10:52:32 GMT 2024","806","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
