"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jan 17 11:09:06 GMT 2024","Wed Jan 17 11:09:15 GMT 2024","9501","","Eventos","","","","Cadastrar Eventos",""
"passed","Wed Jan 17 11:09:02 GMT 2024","Wed Jan 17 11:09:04 GMT 2024","1792","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Wed Jan 17 11:08:57 GMT 2024","Wed Jan 17 11:08:58 GMT 2024","792","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Wed Jan 17 11:09:22 GMT 2024","Wed Jan 17 11:09:26 GMT 2024","3781","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Wed Jan 17 11:09:30 GMT 2024","Wed Jan 17 11:09:35 GMT 2024","4094","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Wed Jan 17 11:09:26 GMT 2024","Wed Jan 17 11:09:30 GMT 2024","4173","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Wed Jan 17 11:09:54 GMT 2024","Wed Jan 17 11:09:55 GMT 2024","498","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Wed Jan 17 11:09:42 GMT 2024","Wed Jan 17 11:09:53 GMT 2024","11316","","Eventos","","","","Editar Card Eventos",""
"failed","Wed Jan 17 11:08:58 GMT 2024","Wed Jan 17 11:09:02 GMT 2024","4834","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"failed","Wed Jan 17 11:08:46 GMT 2024","Wed Jan 17 11:08:52 GMT 2024","6015","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"failed","Wed Jan 17 11:09:15 GMT 2024","Wed Jan 17 11:09:22 GMT 2024","7192","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Wed Jan 17 11:08:54 GMT 2024","Wed Jan 17 11:08:57 GMT 2024","2940","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Wed Jan 17 11:08:46 GMT 2024","Wed Jan 17 11:08:46 GMT 2024","706","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Wed Jan 17 11:08:43 GMT 2024","Wed Jan 17 11:08:46 GMT 2024","3144","","Login","","","","Login com conta cadastrada",""
"passed","Wed Jan 17 11:09:35 GMT 2024","Wed Jan 17 11:09:41 GMT 2024","6899","","Eventos","","","","Validar Card Eventos",""
