"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 15 10:59:52 GMT 2024","Mon Jan 15 10:59:53 GMT 2024","732","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Mon Jan 15 10:59:40 GMT 2024","Mon Jan 15 10:59:43 GMT 2024","2185","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"failed","Mon Jan 15 10:59:43 GMT 2024","Mon Jan 15 10:59:47 GMT 2024","4879","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"failed","Mon Jan 15 10:59:53 GMT 2024","Mon Jan 15 10:59:57 GMT 2024","4774","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Mon Jan 15 11:00:49 GMT 2024","Mon Jan 15 11:00:50 GMT 2024","380","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Mon Jan 15 10:59:57 GMT 2024","Mon Jan 15 10:59:59 GMT 2024","1830","","Criacao de Conta","","","","Criacao de conta ja existente",""
"failed","Mon Jan 15 10:59:33 GMT 2024","Mon Jan 15 10:59:40 GMT 2024","7345","","Login","","","","Login com conta cadastrada",""
"passed","Mon Jan 15 11:00:17 GMT 2024","Mon Jan 15 11:00:21 GMT 2024","3914","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"failed","Mon Jan 15 11:00:10 GMT 2024","Mon Jan 15 11:00:17 GMT 2024","7266","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Mon Jan 15 11:00:29 GMT 2024","Mon Jan 15 11:00:36 GMT 2024","6832","","Eventos","","","","Validar Card Eventos",""
"passed","Mon Jan 15 10:59:49 GMT 2024","Mon Jan 15 10:59:52 GMT 2024","2526","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Mon Jan 15 11:00:21 GMT 2024","Mon Jan 15 11:00:25 GMT 2024","3864","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Mon Jan 15 11:00:25 GMT 2024","Mon Jan 15 11:00:29 GMT 2024","4016","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Mon Jan 15 11:00:36 GMT 2024","Mon Jan 15 11:00:48 GMT 2024","11476","","Eventos","","","","Editar Card Eventos",""
"failed","Mon Jan 15 11:00:01 GMT 2024","Mon Jan 15 11:00:10 GMT 2024","9484","","Eventos","","","","Cadastrar Eventos",""
