"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 17 10:26:54 GMT 2024","Wed Jan 17 10:26:58 GMT 2024","4507","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Wed Jan 17 10:26:00 GMT 2024","Wed Jan 17 10:26:10 GMT 2024","10356","","Login","","","","Login com conta cadastrada",""
"failed","Wed Jan 17 10:26:29 GMT 2024","Wed Jan 17 10:26:40 GMT 2024","11087","","Eventos","","","","Cadastrar Eventos",""
"passed","Wed Jan 17 10:26:26 GMT 2024","Wed Jan 17 10:26:28 GMT 2024","1893","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Wed Jan 17 10:27:09 GMT 2024","Wed Jan 17 10:27:21 GMT 2024","11507","","Eventos","","","","Editar Card Eventos",""
"passed","Wed Jan 17 10:27:02 GMT 2024","Wed Jan 17 10:27:09 GMT 2024","7000","","Eventos","","","","Validar Card Eventos",""
"failed","Wed Jan 17 10:26:11 GMT 2024","Wed Jan 17 10:26:16 GMT 2024","4937","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"failed","Wed Jan 17 10:26:41 GMT 2024","Wed Jan 17 10:26:49 GMT 2024","8988","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Wed Jan 17 10:26:19 GMT 2024","Wed Jan 17 10:26:20 GMT 2024","842","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"failed","Wed Jan 17 10:26:20 GMT 2024","Wed Jan 17 10:26:26 GMT 2024","5998","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Wed Jan 17 10:26:10 GMT 2024","Wed Jan 17 10:26:11 GMT 2024","708","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Wed Jan 17 10:26:18 GMT 2024","Wed Jan 17 10:26:19 GMT 2024","1640","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Wed Jan 17 10:26:58 GMT 2024","Wed Jan 17 10:27:02 GMT 2024","4019","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Wed Jan 17 10:26:49 GMT 2024","Wed Jan 17 10:26:54 GMT 2024","4216","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Wed Jan 17 10:27:22 GMT 2024","Wed Jan 17 10:27:23 GMT 2024","620","","Validar Página Inicial","","","","Acessar a Página Inicial",""
