"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 18 10:48:04 GMT 2024","Thu Jan 18 10:48:08 GMT 2024","4822","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"failed","Thu Jan 18 10:47:31 GMT 2024","Thu Jan 18 10:47:36 GMT 2024","4934","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Thu Jan 18 10:47:29 GMT 2024","Thu Jan 18 10:47:31 GMT 2024","1848","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Thu Jan 18 10:48:39 GMT 2024","Thu Jan 18 10:48:39 GMT 2024","549","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Thu Jan 18 10:48:08 GMT 2024","Thu Jan 18 10:48:13 GMT 2024","4604","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"failed","Thu Jan 18 10:47:50 GMT 2024","Thu Jan 18 10:47:59 GMT 2024","8833","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"failed","Thu Jan 18 10:47:22 GMT 2024","Thu Jan 18 10:47:27 GMT 2024","5039","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Thu Jan 18 10:48:13 GMT 2024","Thu Jan 18 10:48:20 GMT 2024","7365","","Eventos","","","","Validar Card Eventos",""
"passed","Thu Jan 18 10:47:17 GMT 2024","Thu Jan 18 10:47:21 GMT 2024","3802","","Login","","","","Login com conta cadastrada",""
"failed","Thu Jan 18 10:47:40 GMT 2024","Thu Jan 18 10:47:50 GMT 2024","9952","","Eventos","","","","Cadastrar Eventos",""
"passed","Thu Jan 18 10:48:20 GMT 2024","Thu Jan 18 10:48:37 GMT 2024","16626","","Eventos","","","","Editar Card Eventos",""
"passed","Thu Jan 18 10:47:59 GMT 2024","Thu Jan 18 10:48:04 GMT 2024","4622","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Thu Jan 18 10:47:21 GMT 2024","Thu Jan 18 10:47:22 GMT 2024","979","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Thu Jan 18 10:47:36 GMT 2024","Thu Jan 18 10:47:39 GMT 2024","2195","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Thu Jan 18 10:47:31 GMT 2024","Thu Jan 18 10:47:31 GMT 2024","901","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
