"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 31 10:19:52 GMT 2024","Wed Jan 31 10:19:55 GMT 2024","2729","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Wed Jan 31 10:20:41 GMT 2024","Wed Jan 31 10:20:53 GMT 2024","12069","","Eventos","","","","Editar Card Eventos",""
"passed","Wed Jan 31 10:20:27 GMT 2024","Wed Jan 31 10:20:32 GMT 2024","4703","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Wed Jan 31 10:19:33 GMT 2024","Wed Jan 31 10:19:36 GMT 2024","3092","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Wed Jan 31 10:20:32 GMT 2024","Wed Jan 31 10:20:41 GMT 2024","9314","","Eventos","","","","Validar Card Eventos",""
"failed","Wed Jan 31 10:19:56 GMT 2024","Wed Jan 31 10:20:08 GMT 2024","11643","","Eventos","","","","Cadastrar Eventos",""
"passed","Wed Jan 31 10:20:17 GMT 2024","Wed Jan 31 10:20:22 GMT 2024","4930","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"failed","Wed Jan 31 10:20:08 GMT 2024","Wed Jan 31 10:20:17 GMT 2024","9217","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"failed","Wed Jan 31 10:19:36 GMT 2024","Wed Jan 31 10:19:41 GMT 2024","5311","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Wed Jan 31 10:19:26 GMT 2024","Wed Jan 31 10:19:33 GMT 2024","6661","","Login","","","","Login com conta cadastrada",""
"failed","Wed Jan 31 10:19:47 GMT 2024","Wed Jan 31 10:19:52 GMT 2024","4973","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Wed Jan 31 10:20:22 GMT 2024","Wed Jan 31 10:20:27 GMT 2024","5046","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Wed Jan 31 10:20:55 GMT 2024","Wed Jan 31 10:20:55 GMT 2024","439","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Wed Jan 31 10:19:43 GMT 2024","Wed Jan 31 10:19:46 GMT 2024","3218","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Wed Jan 31 10:19:46 GMT 2024","Wed Jan 31 10:19:47 GMT 2024","969","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
