"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 26 10:21:18 GMT 2024","Fri Jan 26 10:21:23 GMT 2024","5247","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Fri Jan 26 10:20:39 GMT 2024","Fri Jan 26 10:20:42 GMT 2024","3204","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Fri Jan 26 10:20:22 GMT 2024","Fri Jan 26 10:20:29 GMT 2024","6993","","Login","","","","Login com conta cadastrada",""
"failed","Fri Jan 26 10:20:52 GMT 2024","Fri Jan 26 10:21:03 GMT 2024","10354","","Eventos","","","","Cadastrar Eventos",""
"passed","Fri Jan 26 10:20:42 GMT 2024","Fri Jan 26 10:20:43 GMT 2024","998","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"failed","Fri Jan 26 10:20:43 GMT 2024","Fri Jan 26 10:20:48 GMT 2024","5029","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Fri Jan 26 10:21:28 GMT 2024","Fri Jan 26 10:21:36 GMT 2024","7987","","Eventos","","","","Validar Card Eventos",""
"passed","Fri Jan 26 10:21:12 GMT 2024","Fri Jan 26 10:21:18 GMT 2024","5302","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"failed","Fri Jan 26 10:20:32 GMT 2024","Fri Jan 26 10:20:37 GMT 2024","5272","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Fri Jan 26 10:20:48 GMT 2024","Fri Jan 26 10:20:51 GMT 2024","2334","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Fri Jan 26 10:21:36 GMT 2024","Fri Jan 26 10:21:49 GMT 2024","13013","","Eventos","","","","Editar Card Eventos",""
"passed","Fri Jan 26 10:21:50 GMT 2024","Fri Jan 26 10:21:51 GMT 2024","522","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Fri Jan 26 10:21:23 GMT 2024","Fri Jan 26 10:21:28 GMT 2024","4793","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Fri Jan 26 10:20:29 GMT 2024","Fri Jan 26 10:20:32 GMT 2024","3266","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"failed","Fri Jan 26 10:21:03 GMT 2024","Fri Jan 26 10:21:12 GMT 2024","9687","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
