"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Feb 06 10:23:13 GMT 2024","Tue Feb 06 10:23:23 GMT 2024","10544","","Eventos","","","","Cadastrar Eventos",""
"passed","Tue Feb 06 10:23:00 GMT 2024","Tue Feb 06 10:23:03 GMT 2024","3220","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Tue Feb 06 10:23:32 GMT 2024","Tue Feb 06 10:23:37 GMT 2024","5036","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Tue Feb 06 10:23:09 GMT 2024","Tue Feb 06 10:23:11 GMT 2024","2378","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Tue Feb 06 10:22:43 GMT 2024","Tue Feb 06 10:22:50 GMT 2024","7101","","Login","","","","Login com conta cadastrada",""
"failed","Tue Feb 06 10:22:53 GMT 2024","Tue Feb 06 10:22:58 GMT 2024","5282","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Tue Feb 06 10:23:47 GMT 2024","Tue Feb 06 10:23:55 GMT 2024","7856","","Eventos","","","","Validar Card Eventos",""
"passed","Tue Feb 06 10:23:42 GMT 2024","Tue Feb 06 10:23:47 GMT 2024","4962","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"passed","Tue Feb 06 10:23:55 GMT 2024","Tue Feb 06 10:24:08 GMT 2024","12822","","Eventos","","","","Editar Card Eventos",""
"passed","Tue Feb 06 10:22:50 GMT 2024","Tue Feb 06 10:22:53 GMT 2024","3167","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"failed","Tue Feb 06 10:23:23 GMT 2024","Tue Feb 06 10:23:32 GMT 2024","9050","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Tue Feb 06 10:23:37 GMT 2024","Tue Feb 06 10:23:42 GMT 2024","4939","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Tue Feb 06 10:23:03 GMT 2024","Tue Feb 06 10:23:04 GMT 2024","968","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Tue Feb 06 10:24:10 GMT 2024","Tue Feb 06 10:24:10 GMT 2024","595","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"failed","Tue Feb 06 10:23:04 GMT 2024","Tue Feb 06 10:23:09 GMT 2024","4957","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
