"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 05 11:07:08 GMT 2024","Mon Feb 05 11:07:09 GMT 2024","790","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"failed","Mon Feb 05 11:07:09 GMT 2024","Mon Feb 05 11:07:14 GMT 2024","4815","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"failed","Mon Feb 05 11:07:27 GMT 2024","Mon Feb 05 11:07:35 GMT 2024","7612","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Mon Feb 05 11:06:58 GMT 2024","Mon Feb 05 11:06:59 GMT 2024","666","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Mon Feb 05 11:07:35 GMT 2024","Mon Feb 05 11:07:39 GMT 2024","3850","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Mon Feb 05 11:07:43 GMT 2024","Mon Feb 05 11:07:47 GMT 2024","3972","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"failed","Mon Feb 05 11:06:59 GMT 2024","Mon Feb 05 11:07:05 GMT 2024","6014","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Mon Feb 05 11:08:07 GMT 2024","Mon Feb 05 11:08:07 GMT 2024","479","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Mon Feb 05 11:07:47 GMT 2024","Mon Feb 05 11:07:54 GMT 2024","6690","","Eventos","","","","Validar Card Eventos",""
"passed","Mon Feb 05 11:07:54 GMT 2024","Mon Feb 05 11:08:05 GMT 2024","11348","","Eventos","","","","Editar Card Eventos",""
"passed","Mon Feb 05 11:06:55 GMT 2024","Mon Feb 05 11:06:58 GMT 2024","3412","","Login","","","","Login com conta cadastrada",""
"passed","Mon Feb 05 11:07:39 GMT 2024","Mon Feb 05 11:07:43 GMT 2024","4213","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"failed","Mon Feb 05 11:07:18 GMT 2024","Mon Feb 05 11:07:27 GMT 2024","9607","","Eventos","","","","Cadastrar Eventos",""
"passed","Mon Feb 05 11:07:14 GMT 2024","Mon Feb 05 11:07:16 GMT 2024","2688","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Mon Feb 05 11:07:06 GMT 2024","Mon Feb 05 11:07:08 GMT 2024","1800","","Criacao de Conta","","","","Criacao de conta com sucesso",""
