"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 30 11:00:25 GMT 2024","Tue Jan 30 11:00:29 GMT 2024","3974","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Tue Jan 30 11:00:29 GMT 2024","Tue Jan 30 11:00:33 GMT 2024","4242","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"passed","Tue Jan 30 10:59:50 GMT 2024","Tue Jan 30 10:59:51 GMT 2024","704","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Tue Jan 30 11:00:33 GMT 2024","Tue Jan 30 11:00:37 GMT 2024","4075","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"failed","Tue Jan 30 10:59:51 GMT 2024","Tue Jan 30 10:59:56 GMT 2024","4831","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Tue Jan 30 10:59:57 GMT 2024","Tue Jan 30 10:59:59 GMT 2024","1545","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"failed","Tue Jan 30 11:00:17 GMT 2024","Tue Jan 30 11:00:25 GMT 2024","7215","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Tue Jan 30 10:59:59 GMT 2024","Tue Jan 30 11:00:00 GMT 2024","724","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Tue Jan 30 11:00:44 GMT 2024","Tue Jan 30 11:00:56 GMT 2024","11699","","Eventos","","","","Editar Card Eventos",""
"passed","Tue Jan 30 11:00:04 GMT 2024","Tue Jan 30 11:00:06 GMT 2024","1730","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Tue Jan 30 11:00:37 GMT 2024","Tue Jan 30 11:00:44 GMT 2024","7043","","Eventos","","","","Validar Card Eventos",""
"passed","Tue Jan 30 11:00:57 GMT 2024","Tue Jan 30 11:00:58 GMT 2024","394","","Validar Página Inicial","","","","Acessar a Página Inicial",""
"passed","Tue Jan 30 10:59:47 GMT 2024","Tue Jan 30 10:59:50 GMT 2024","3140","","Login","","","","Login com conta cadastrada",""
"failed","Tue Jan 30 11:00:00 GMT 2024","Tue Jan 30 11:00:04 GMT 2024","4754","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"failed","Tue Jan 30 11:00:08 GMT 2024","Tue Jan 30 11:00:17 GMT 2024","9821","","Eventos","","","","Cadastrar Eventos",""
