"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 30 10:48:44 GMT 2024","Tue Jan 30 10:48:44 GMT 2024","878","","Login","","","","Validacao campos obrigatorios login (example #1)",""
"passed","Tue Jan 30 10:48:59 GMT 2024","Tue Jan 30 10:49:01 GMT 2024","2042","","Criacao de Conta","","","","Criacao de conta ja existente",""
"passed","Tue Jan 30 10:49:26 GMT 2024","Tue Jan 30 10:49:31 GMT 2024","4826","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #2)",""
"failed","Tue Jan 30 10:49:02 GMT 2024","Tue Jan 30 10:49:12 GMT 2024","10079","","Eventos","","","","Cadastrar Eventos",""
"failed","Tue Jan 30 10:48:54 GMT 2024","Tue Jan 30 10:48:59 GMT 2024","4931","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #2)",""
"passed","Tue Jan 30 10:49:22 GMT 2024","Tue Jan 30 10:49:26 GMT 2024","4845","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #1)",""
"passed","Tue Jan 30 10:48:53 GMT 2024","Tue Jan 30 10:48:54 GMT 2024","905","","Criacao de Conta","","","","Criacao de conta campos invalidos (example #1)",""
"passed","Tue Jan 30 10:48:51 GMT 2024","Tue Jan 30 10:48:53 GMT 2024","1749","","Criacao de Conta","","","","Criacao de conta com sucesso",""
"passed","Tue Jan 30 10:49:43 GMT 2024","Tue Jan 30 10:49:56 GMT 2024","12415","","Eventos","","","","Editar Card Eventos",""
"passed","Tue Jan 30 10:48:40 GMT 2024","Tue Jan 30 10:48:44 GMT 2024","3588","","Login","","","","Login com conta cadastrada",""
"failed","Tue Jan 30 10:49:12 GMT 2024","Tue Jan 30 10:49:21 GMT 2024","9012","","Eventos","","","","Cadastrar Eventos somento com campos obrigatórios",""
"passed","Tue Jan 30 10:49:31 GMT 2024","Tue Jan 30 10:49:36 GMT 2024","4658","","Eventos","","","","Validação Cadastrar Eventos sem campos obrigatórios (example #3)",""
"failed","Tue Jan 30 10:48:44 GMT 2024","Tue Jan 30 10:48:49 GMT 2024","5038","","Login","","","","Validacao campos obrigatorios login (example #2)",""
"passed","Tue Jan 30 10:49:36 GMT 2024","Tue Jan 30 10:49:43 GMT 2024","7435","","Eventos","","","","Validar Card Eventos",""
"passed","Tue Jan 30 10:49:57 GMT 2024","Tue Jan 30 10:49:58 GMT 2024","429","","Validar Página Inicial","","","","Acessar a Página Inicial",""
